project_id,block_order,block_type,layout_style,content_1_cn (左侧/主内容),content_1 _en(左侧/主内容),content_2_cn (右侧/次内容),content_2_en (右侧/次内容)
weihai-gemdale-huafa,3,text_2col,50-50,"### 格栅背后的隐秘之光
光线透过木质格栅渗出，形成柔和且富有律动感的韵律，完美诠释了东方设计的含蓄之美。","### Secret Light Behind the Grille
Light seeps through the wooden grille, forming a soft and rhythmic rhythm, perfectly interpreting the implicit beauty of Oriental design.","### 倒影中的对称美学
水景边缘的极简地埋灯，进一步强化了建筑与水面倒影的镜像美学，让夜色更加空灵。","### Symmetrical Aesthetics in Reflection
Minimalist underground lights at the edge of the waterscape further strengthen the mirror aesthetics of the building and water reflection, making the night more ethereal."
weihai-gemdale-huafa,4,image_grid,masonry,"https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/weihai-gemdale-huafa/03.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/weihai-gemdale-huafa/04.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/weihai-gemdale-huafa/05.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/weihai-gemdale-huafa/06.webp",,,
weihai-gemdale-huafa,5,text_1col,align-left,"### 与自然同频的色温设定
全场景采用低色温定制光源，旨在模拟黄昏时分温暖而治愈的自然光感，抚平城市生活的喧嚣。","### Color Temperature Setting Synchronized with Nature
Low color temperature customized light sources are used in the whole scene, aiming to simulate the warm and healing natural light sense at dusk, smoothing the hustle and bustle of city life.",,
weihai-gemdale-huafa,6,image_grid,masonry,"https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/weihai-gemdale-huafa/07.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/weihai-gemdale-huafa/08.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/weihai-gemdale-huafa/09.webp",,,
weihai-gemdale-huafa,7,image_full,full-width,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/weihai-gemdale-huafa/10.webp,,,
weihai-gemdale-huafa,8,text_1col,align-center,*每一缕穿透格栅的光，都在诉说着静谧的东方故事。*,*Every ray of light penetrating the grille is telling a quiet Oriental story.*,,
shanghai-citic-square,1,text_1col,align-center,"### 顶级商圈的奢华光场
上海中信泰富广场室内照明设计，通过高级的材质反光与见光不见灯的照明策略，为南京西路商圈注入了令人瞩目的奢华购物体验与空间质感。","### Luxury Light Field in Top Commercial Circle
The indoor lighting design of Shanghai CITIC Square injects an eye-catching luxury shopping experience and spatial texture into the Nanjing West Road commercial circle through advanced material reflections and a ""light visible, fixture invisible"" lighting strategy.",,
shanghai-citic-square,2,image_full,full-width,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-citic-square/02.webp,,,
shanghai-citic-square,3,text_2col,50-50,"### 穹顶流光
中庭顶部的多媒体灯光系统，犹如璀璨星河，不仅提供了基础照明，更成为吸引人流的核心视觉焦点。","### Streaming Light of the Dome
The multimedia lighting system at the top of the atrium, like a bright galaxy, not only provides basic lighting but also becomes the core visual focus to attract crowds.","### 商业氛围的高级刻画
精准的防眩光筒灯与洗墙系统配合，让每一个名品店铺的立面与室内材质展现出最真实的奢华色泽。","### High-end Depiction of Commercial Atmosphere
Precise anti-glare downlights cooperate with the wall washing system to allow the facade and interior materials of every designer store to show the truest luxury color."
shanghai-citic-square,4,image_grid,masonry,"https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-citic-square/03.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-citic-square/04.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-citic-square/05.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-citic-square/06.webp",,,
shanghai-citic-square,5,text_1col,align-left,"### 空间结构的重塑
利用线型灯光强化了商场流畅的圆弧形动线结构，使得复杂的室内空间变得清晰、开阔且具有强烈的未来感。","### Reshaping of Spatial Structure
Linear lighting is used to strengthen the mall's smooth arc-shaped circulation structure, making the complex indoor space clear, open, and strongly futuristic.",,
shanghai-citic-square,6,image_grid,masonry,"https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-citic-square/07.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-citic-square/08.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-citic-square/09.webp",,,
shanghai-citic-square,7,image_full,full-width,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-citic-square/10.webp,,,
shanghai-citic-square,8,text_1col,align-center,*光影交叠之间，品味都市最前沿的时尚脉搏。*,"*Amidst overlapping light and shadow, taste the most cutting-edge fashion pulse of the city.*",,
jianfa-manyun,1,text_1col,align-center,"### 海派风格的静谧演绎
建发·缦云示范区照明设计汲取了中国传统水墨画的晕染意境，用极其克制的用光手法，在繁华都市中勾勒出一处高雅、避世的海派居住样本。","### Tranquil Interpretation of Haipai Style
The lighting design of Jianfa Manyun Demonstration Zone absorbs the smudging mood of traditional Chinese ink painting, using extremely restrained lighting techniques to outline an elegant, world-escaping Haipai residential sample in the bustling city.",,
jianfa-manyun,2,image_full,full-width,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/jianfa-manyun/02.webp,,,
jianfa-manyun,3,text_2col,50-50,"### 归家序列的光学铺陈
入口处威严的大门被柔和均匀的泛光照亮，凸显出尊贵、庄重的仪式感，迎接每一位归者。","### Optical Layout of Homecoming Sequence
The majestic gate at the entrance is illuminated by soft and even floodlight, highlighting a noble and solemn sense of ceremony to welcome every returnee.","### 庭院水墨微光
极微弱的景观地埋灯只负责勾勒青砖白墙与植物的轮廓，如同水墨画中的点睛之笔，留足了遐想空间。","### Courtyard Ink Shimmer
Extremely faint landscape underground lights are only responsible for outlining the contours of blue bricks, white walls, and plants, acting as the finishing touch in an ink painting, leaving ample room for imagination."
jianfa-manyun,4,image_grid,masonry,"https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/jianfa-manyun/03.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/jianfa-manyun/04.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/jianfa-manyun/05.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/jianfa-manyun/06.webp",,,
jianfa-manyun,5,text_1col,align-left,"### 古典与现代的光学融合
设计完美地规避了所有灯具的外露，通过定制化的安装节点让灯光仿佛从建筑肌理内部自然生长而出。","### Optical Fusion of Classic and Modern
The design perfectly avoids the exposure of all fixtures, making the light seem to grow naturally from within the architectural texture through customized installation nodes.",,
jianfa-manyun,6,image_grid,masonry,"https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/jianfa-manyun/07.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/jianfa-manyun/08.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/jianfa-manyun/09.webp",,,
jianfa-manyun,7,image_full,full-width,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/jianfa-manyun/10.webp,,,
jianfa-manyun,8,text_1col,align-center,*浓墨重彩化作一缕微光，点亮归心的路。*,"*Heavy ink and rich colors turn into a shimmer, lighting the way home to the heart.*",,
shanghai-cifi-tower,1,text_1col,align-center,"### 城市绿洲的光影呼吸
长寿路CIFI TOWER项目以现代科技的动态照明，赋予建筑如生命般的呼吸感。在繁杂的城市肌理中，创造出一座充满生态感与呼吸感的商业绿洲。","### Light and Shadow Breathing of Urban Oasis
The Changshou Road CIFI TOWER project endows the building with a life-like breathing sense through modern technological dynamic lighting. In the complex urban texture, it creates a commercial oasis full of ecological and breathing sense.",,
shanghai-cifi-tower,2,image_full,full-width,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-cifi-tower/02.webp,,,
shanghai-cifi-tower,3,text_2col,50-50,"### 会呼吸的立面线条
外立面纵向布置的灯带具备缓慢的呼吸渐变功能，使得庞大的商业体量在夜间展现出温和的生命力。","### Breathing Facade Lines
The longitudinally arranged light strips on the facade have a slow breathing gradient function, making the huge commercial volume show gentle vitality at night.","### 互动景观庭院
底层的商业开放空间通过照树灯与互动地面灯光的结合，极大地吸引了行人的驻足与探索。","### Interactive Landscape Courtyard
The ground-floor commercial open space greatly attracts pedestrians to stop and explore through the combination of tree uplights and interactive ground lighting."
shanghai-cifi-tower,4,image_grid,masonry,"https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-cifi-tower/03.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-cifi-tower/04.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-cifi-tower/05.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-cifi-tower/06.webp",,,
shanghai-cifi-tower,5,text_1col,align-left,"### 严谨的环境光学控制
严格遵循绿色建筑评价标准，所有的外延灯具都设置了防眩遮光罩，既保证了视觉美感，也避免了对周边居民区的光污染。","### Rigorous Environmental Optical Control
Strictly following green building evaluation standards, all extension fixtures are equipped with anti-glare hoods, ensuring visual beauty while avoiding light pollution to surrounding residential areas.",,
shanghai-cifi-tower,6,image_grid,masonry,"https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-cifi-tower/07.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-cifi-tower/08.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-cifi-tower/09.webp",,,
shanghai-cifi-tower,7,image_full,full-width,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-cifi-tower/10.webp,,,
shanghai-cifi-tower,8,text_1col,align-center,*当光芒如植物般生长，建筑便成了城市的绿洲。*,"*When the light grows like a plant, the architecture becomes the oasis of the city.*",,
shanghai-xintiandi-art,1,text_1col,align-center,"### 脉冲交响：互动艺术的光学狂欢
2022上海新天地X PULSE创意互动艺术装置，通过声光电多维度的精密联动，将传统的公共广场转化为充满节日狂欢感与科技魅力的艺术场域。","### Pulse Symphony: Optical Carnival of Interactive Art
The 2022 Shanghai Xintiandi X PULSE creative interactive art installation transforms the traditional public square into an art field full of festival carnival and technological charm through multi-dimensional precise linkage of sound, light, and electricity.",,
shanghai-xintiandi-art,2,image_full,full-width,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-xintiandi-art/02.webp,,,
shanghai-xintiandi-art,3,text_2col,50-50,"### 实时动态光效反馈
装置内置的传感器能够敏锐捕捉行人的动作与环境声音，以极高帧率反馈为跳跃闪烁的光影阵列。","### Real-time Dynamic Light Feedback
Sensors built into the installation can keenly capture pedestrians' movements and environmental sounds, feeding back as jumping and flashing light arrays at an extremely high frame rate.","### 超高亮度矩阵呈现
数以千计的定制LED灯珠被编织成巨型发光矩阵，在夜晚的繁华街区形成不可忽视的视觉核心。","### Ultra-high Brightness Matrix Presentation
Thousands of customized LED beads are woven into a giant luminous matrix, forming a visual core that cannot be ignored in the bustling neighborhood at night."
shanghai-xintiandi-art,4,image_grid,masonry,"https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-xintiandi-art/03.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-xintiandi-art/04.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-xintiandi-art/05.webp,https://rdilighting.oss-cn-hongkong.aliyuncs.com/projects/shanghai-xintiandi-art/06.webp",,,
shanghai-xintiandi-art,5,text_1col,align-left,"### 户外安全与散热的极致考量
面临巨大的功率与复杂的交互逻辑，设计在底部巧妙植入了隐藏式散热与防水系统，确保艺术装置在户外极端天气下的长久稳定运行。","### Ultimate Consideration for Outdoor Safety and Heat Dissipation
Facing huge power and complex interactive logic, the design ingeniously embedded a hidden heat dissipation and waterproof system at the bottom, ensuring the long-term stable operation of the art installation in extreme outdoor weather.",,
